#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
fwaihzygd1tb02hq4fwaihyfrzzeiaj2,1,Male,50 to 54,No,Living on my own (NO children or children have left home),3,Worse,Often,Some of the time,To some extent,Tend to disagree,Foodbank,Neighbours,,,,,Often true,Often true,Never true,Yes,Almost every month,Yes,Yes,Yes,No,,1.0,1,0,1.0,1.0,1.0,1.0,1.0,0.0,,7,,,,,,,,,,,,,,,,,,,,Low food security,Temporarily living with friends and/ or family while attempting to find permanent accommodation,,Don't know,Don't know,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,,Unemployed,,,,,,"Less than £14,900 p.a.",694718,2022-11-22 22:10:00,2022-11-22 22:15:00,5.000000005820766,2022-11-22,1,E09000019,E02000563,2,Unemployed,False,False,False,52.0,12000.0,2,1,1,1,1.5,1,1,1.0,127.43972968296039,80.80000000000001,387.3530042214282
fwebweki2bmuv8pmowejfwebweyc6xf8,1,Male,25 to 29,Yes,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",7,The same,Some of the time,Some of the time,To a large extent,Definitely agree,,,Close family or friends,,,,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,Marginal food security,Renting from private landlord,,D,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,1 or 2 months,Never,,Working part-time,,,,,Student,,"£24,301- £37,900 p.a.",2634025,2022-11-22 15:43:00,2022-11-22 15:48:00,4.999999995343387,2022-11-22,1,E09000007,E02000172,4,Working part-time,True,False,False,27.0,31100.0,1,1,2,3,1.0,2,3,2.5,161.7785752076001,66.10000000000001,286.36142564550215
fwv61h89ummf4zuh0fwv6ij83hzftbue,1,Female,40 to 44,Yes,Living on my own (NO children or children have left home),2,Worse,Often,Often,Not at all,Tend to disagree,Foodbank,,,,,,Sometimes true,Sometimes true,Sometimes true,Yes,Almost every month,Yes,No,No,No,,1.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,,6,,,,,,,,,,,,,,,,,,,,Low food security,Owning the house outright,,Don't know,No,1 or 2 months,Never,1 or 2 months,1,40.0,1,0,0,0,0,1,1,1,0,Low fuel-security,2,Almost every month,,1 or 2 months,,,,,,,,Zero hour contract,Prefer not to say,6093885,2022-11-22 15:48:00,2022-11-22 15:52:00,4.000000002561137,2022-11-22,1,E09000030,E02000875,3,Not specified,False,False,True,42.0,,2,2,0,1,2.0,0,1,0.5,106.55418799829552,78.8,154.3225881197911
fwz14foelrqb3nui97fwz1pue32brgk6,1,Female,40 to 44,No,Living on my own (NO children or children have left home),8,Better,Some of the time,Some of the time,To a large extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",816414,2022-11-22 15:44:00,2022-11-22 15:47:00,2.999999999301508,2022-11-22,1,E09000005,E02000099,6,Working full-time,False,False,True,42.0,68900.0,1,1,2,1,1.0,2,1,1.5,89.33622132404018,91.0,823.947128730158
fxeqyiqp3ghgw3nqfxqaynbt08nhze5y,1,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",9,Better,Some of the time,Some of the time,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,1 or 2 months,,,Unemployed,,,,,,"Less than £14,900 p.a.",5167234,2022-11-22 18:43:00,2022-11-22 18:53:00,10.000000001164151,2022-11-22,1,E09000019,E02000557,3,Unemployed,True,False,False,27.0,12000.0,1,1,2,2,1.0,2,2,2.0,127.43972968296039,86.0,377.24919648795117
fxzd7rv2pofj4puk4efxzd7dgjfp2cjj,1,Male,20 to 24,No,"Living with other adults that are non-family members, such as friends/ flatmates",7,Better,Some of the time,Hardly ever or never,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Living in student accommodation/ student halls,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,1 or 2 months,,,,,,,Student,,Prefer not to say,724791,2022-11-28 08:52:00,2022-11-28 08:56:00,4.000000002561137,2022-11-27,1,E09000003,E02000033,8,Student,False,False,False,22.0,,1,0,2,2,0.5,2,2,2.0,71.52628693518058,90.3,263.6342934782609
g0kpx7ps7i0s8uplqmg0ka0emtcki7fq,1,Male,30 to 34,No,Living with partner/ spouse (NO children or children have left home),6,Better,Hardly ever or never,Some of the time,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",2543882,2022-11-22 15:34:00,2022-11-22 15:37:00,2.999999999301508,2022-11-22,1,E09000032,E02000936,5,Working full-time,False,False,True,32.0,48400.0,0,1,2,2,0.5,2,2,2.0,75.0126002708299,66.2,408.9015290663499
g1s2tokkrg0a1k2i80rgg1s2tggs4u61,1,Female,40 to 44,No,"Living with other adults that are non-family members, such as friends/ flatmates",5,Much worse,Often,Often,To some extent,Tend to disagree,,,Close family or friends,Community or faith group,,Apps,Sometimes true,Never true,Sometimes true,No,,Yes,No,No,No,,1.0,0,1,0.0,,1.0,0.0,0.0,0.0,,3,,,,,,,,,,,,,,,,,,,,Low food security,Renting from private landlord,,Don't know,No,1 or 2 months,Almost every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Almost every month,Almost every month,Some months but not every month,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",1217710,2022-11-22 15:46:00,2022-11-22 15:51:00,4.999999995343387,2022-11-22,1,E09000028,E02000831,5,Working full-time,True,False,False,42.0,19600.0,2,2,1,1,2.0,1,1,1.0,112.89535525791995,79.80000000000001,380.1352282887697
g2hgv8xupig1whyvg2hgq9qg9073usbi,1,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),7,The same,Often,Often,Not at all,Tend to disagree,,Neighbours,,,,,Sometimes true,Never true,Sometimes true,No,,No,No,No,No,,1.0,0,1,0.0,,0.0,0.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,,,,Marginal food security,Buying the house on a mortgage,,Don't know,Yes,Never,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,,Unemployed,,,,,,"£37,901- £58,900 p.a.",4810104,2022-11-22 15:47:00,2022-11-22 15:56:00,9.000000008381903,2022-11-22,1,E09000021,E02000608,5,Unemployed,False,False,True,27.0,48400.0,2,2,0,1,2.0,0,1,0.5,73.1006257318934,78.2,388.92704243181794
g3xx7q15k13px5todm2x3fg3xx7q2kp6,1,Female,45 to 49,No,Living on my own (NO children or children have left home),5,Better,Some of the time,Some of the time,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,A,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",1160190,2022-11-27 15:48:00,2022-11-27 15:53:00,5.000000005820766,2022-11-27,1,E09000031,E02000911,3,Working full-time,False,False,True,47.0,48400.0,1,1,2,2,1.0,2,2,2.0,82.92437534381423,79.10000000000001,489.41213178452995
g493xvgjf5vdlh8oxh0yjyg493xjg41x,1,Female,45 to 49,No,Living with partner/ spouse (NO children or children have left home),8,The same,Some of the time,Hardly ever or never,To some extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,Prefer not to say,5649010,2022-11-27 15:44:00,2022-11-27 15:52:00,8.000000005122274,2022-11-27,0,E09000009,E02000276,5,Working full-time,True,False,False,47.0,,1,0,1,0,0.5,1,0,0.5,81.46078799553669,90.2,360.39591854838676
g4amengpvqg9ajjikohg4am7yerqdujy,1,Male,50 to 54,Prefer not to say,Living with partner/ spouse (NO children or children have left home),7,Worse,Some of the time,Often,To some extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Never,,Working part-time,,,,,,,"£24,301- £37,900 p.a.",328960,2022-11-22 16:48:00,2022-11-22 16:53:00,5.000000005820766,2022-11-22,1,E09000007,E02000184,4,Working part-time,False,False,True,52.0,31100.0,1,2,1,0,1.5,1,0,0.5,161.7785752076001,43.9,220.19488645771096
g5rbfs0tjn30a5d616hlsg5rbfsedbnx,1,Male,55 to 59,Prefer not to say,"Living with other adults that are non-family members, such as friends/ flatmates",2,Much worse,Often,Often,Not at all,Definitely disagree,,,,Community or faith group,,,Often true,Often true,Often true,Yes,Almost every month,Yes,Yes,Yes,Yes,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,9,,,,,,,,,,,,,,,,,,,,Very low food security,Temporarily living with friends and/ or family while attempting to find permanent accommodation,,D,Don't know,Almost every month,Almost every month,Almost every month,1,365.0,1,1,1,1,1,1,1,1,1,Very low fuel-security,6,Almost every month,Almost every month,Almost every month,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",56009,2022-11-27 14:31:00,2022-11-27 14:36:00,4.999999995343387,2022-11-27,1,E09000015,E02000455,6,Working full-time,False,False,False,57.0,19600.0,2,2,0,0,2.0,0,0,0.0,61.229398357595265,60.699999999999996,581.1251651350204
g6samt6i0vo63j99g6samlvlfbe8u65a,1,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",7,The same,Some of the time,Some of the time,To a large extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,Don't know,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,Student,,Prefer not to say,54310,2022-11-27 12:47:00,2022-11-27 12:50:00,2.999999999301508,2022-11-27,1,E09000019,E02000559,6,Working full-time,True,False,False,27.0,,1,1,2,0,1.0,2,0,1.0,127.43972968296039,91.0,269.77031346874946
g6up3rpny4n3878mupg6up3rqpnxeunt,1,Female,30 to 34,No,"Living with other adults that are non-family members, such as friends/ flatmates",8,Worse,Some of the time,Some of the time,To a large extent,Tend to disagree,,,,,None of the above,,Often true,Often true,Sometimes true,Yes,Some months but not every month,Yes,Yes,Yes,No,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,,8,,,,,,,,,,,,,,,,,,,,Very low food security,Renting from private landlord,,F,No,Some months but not every month,Almost every month,Never,0,,0,1,1,1,0,0,0,0,1,Low fuel-security,3,Almost every month,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",4465874,2022-11-22 15:49:00,2022-11-22 15:55:00,5.999999998603016,2022-11-22,1,E09000007,E02000174,7,Working full-time,True,False,False,32.0,31100.0,1,1,2,1,1.0,2,1,1.5,161.7785752076001,70.19999999999999,191.33766065333285
g752epdy9imbdcg6ivun6g752e9qjfek,1,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),8,Worse,Hardly ever or never,Some of the time,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,No,1 or 2 months,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Almost every month,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",1413328,2022-11-22 15:45:00,2022-11-22 15:48:00,2.999999999301508,2022-11-22,1,E09000014,E02000430,6,Working full-time,True,False,False,27.0,48400.0,0,1,2,2,0.5,2,2,2.0,110.31084588034891,83.5,478.9911174496639
g79qrrfq4duclcs4g79qwbrdb9tj6t9q,1,Male,25 to 29,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,Better,Often,Some of the time,To some extent,Tend to disagree,,,Close family or friends,Community or faith group,,,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,Marginal food security,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,Never,1 or 2 months,Never,1,15.0,0,0,0,0,0,1,0,0,0,High fuel-security,0,1 or 2 months,1 or 2 months,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",6233124,2022-11-22 17:35:00,2022-11-22 17:40:00,4.999999995343387,2022-11-22,1,E09000012,E02000371,2,Working full-time,False,True,False,27.0,48400.0,2,1,1,1,1.5,1,1,1.0,121.66707436399217,29.9,320.03870264487585
g7tozr7pkattypg7tvkyt3k7ui5u8973,1,Male,40 to 44,No,"Living with other adults that are non-family members, such as friends/ flatmates",4,Better,Some of the time,Some of the time,To some extent,Tend to disagree,,,,,,Olio,Sometimes true,Sometimes true,Often true,Yes,Almost every month,Yes,Yes,No,No,,1.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,,7,,,,,,,,,,,,,,,,,,,,Low food security,,Rent - Private Landlord,Don't know,No,Never,1 or 2 months,1 or 2 months,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",2220835,2022-11-22 16:42:00,2022-11-22 16:46:00,4.000000002561137,2022-11-22,1,E09000014,E02000397,5,Working full-time,False,False,False,42.0,31100.0,1,1,1,1,1.0,1,1,1.0,110.31084588034891,80.4,165.89404871945646
g7wauvisaexv6lceofg7wause7g5ifyk,1,Female,20 to 24,Yes,Living with partner/ spouse (NO children or children have left home),6,Worse,Often,Often,To some extent,Definitely disagree,,,Close family or friends,,,,Often true,Often true,Often true,Yes,Almost every month,Yes,Yes,Yes,No,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,,8,,,,,,,,,,,,,,,,,,,,Very low food security,Renting from private landlord,,B,Yes,Some months but not every month,Some months but not every month,Never,0,,1,0,1,1,0,0,0,1,0,Low fuel-security,3,Almost every month,Almost every month,Never,,Working part-time,,,,,Student,,"£14,901- £24,300 p.a.",5550827,2022-11-27 13:31:00,2022-11-27 13:36:00,4.999999995343387,2022-11-27,1,E09000032,E02000949,8,Working part-time,True,False,False,22.0,19600.0,2,2,1,0,2.0,1,0,0.5,75.0126002708299,81.89999999999999,402.63732096511586
g88ebouinpef9qhvhopg88ez2iu0vl7k,1,Male,35 to 39,No,Living on my own (NO children or children have left home),8,Much better,Some of the time,Some of the time,To a large extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,D,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",5483021,2022-11-27 17:10:00,2022-11-27 17:12:00,1.999999996041879,2022-11-27,1,E09000005,E02000120,3,Working full-time,False,False,True,37.0,68900.0,1,1,2,0,1.0,2,0,1.0,89.33622132404018,82.19999999999999,341.1166594817069
g8od7gali2g4xlzxnnrbg8oxjctypylc,1,Female,35 to 39,No,Living with partner/ spouse (NO children or children have left home),7,Better,Some of the time,Some of the time,Not at all,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,B,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,Almost every month,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",1056200,2022-11-22 17:57:00,2022-11-22 18:01:00,4.000000002561137,2022-11-22,1,E09000033,E02000972,4,Working full-time,True,False,False,37.0,68900.0,1,1,0,1,1.0,0,1,0.5,372.93320499747455,38.4,336.07707946133525
g9e4tlrw1951r3zkoqqg9e4tliznftr0,1,Male,20 to 24,No,Living with partner/ spouse (NO children or children have left home),8,Better,Some of the time,Hardly ever or never,To a large extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,Don't know,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Some months but not every month,Never,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",5741923,2022-11-27 14:55:00,2022-11-27 15:01:00,5.999999998603016,2022-11-27,1,E09000030,E02000878,7,Working part-time,True,False,False,22.0,19600.0,1,0,2,1,0.5,2,1,1.5,106.55418799829552,42.199999999999996,285.23046621755657
g9mufk2slntmjcjbig9mufkb0eoulrta,1,Female,60 to 64,Prefer not to say,Living on my own (NO children or children have left home),4,The same,Some of the time,Some of the time,To some extent,Tend to agree,,,Close family or friends,Community or faith group,,Olio,Often true,Often true,Often true,Yes,Almost every month,Yes,Yes,Yes,Yes,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,9,,,,,,,,,,,,,,,,,,,,Very low food security,Owning the house outright,,Don't know,No,Almost every month,Almost every month,Never,1,175.0,1,0,1,1,0,1,1,1,0,Low fuel-security,4,Almost every month,,Almost every month,,,Unemployed,,,,,,"Less than £14,900 p.a.",2592060,2022-11-23 13:10:00,2022-11-23 13:17:00,7.000000001862645,2022-11-22,1,E09000022,E02000638,2,Unemployed,False,False,True,62.0,12000.0,1,1,1,2,1.0,1,2,1.5,107.01926113040733,80.10000000000001,217.20054386826297
g9ugl5ko0l8veuq1m31rvg9ugl5upvy0,1,Male,35 to 39,No,Living on my own (NO children or children have left home),8,The same,Hardly ever or never,Some of the time,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,C,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,1 or 2 months,Never,,,,,,,,self employed but looking for work,"More than £58,900 p.a.",5872024,2022-11-22 16:52:00,2022-11-22 16:56:00,4.000000002561137,2022-11-22,1,E09000009,E02000258,4,Not specified,False,False,True,37.0,68900.0,0,1,2,2,0.5,2,2,2.0,81.46078799553669,91.2,435.8042976495724
gak73ee0zl1pgtljeiyfggak73eymf9a,1,Male,60 to 64,No,Living on my own (NO children or children have left home),9,The same,Some of the time,Hardly ever or never,To some extent,Tend to disagree,,,Close family or friends,,,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,D,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Never,,Working part-time,,,,,,,"Less than £14,900 p.a.",3552431,2022-11-24 18:32:00,2022-11-24 18:36:00,4.000000002561137,2022-11-22,1,E09000012,E02000358,5,Working part-time,False,False,True,62.0,12000.0,1,0,1,1,0.5,1,1,1.0,121.66707436399217,69.69999999999999,225.55751835135115
