#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
9m7iwssitqsg6djp6esm9m7iwsn2ozm0,1,Female,30 to 34,No,Living with partner/ spouse (NO children or children have left home),7,The same,Some of the time,Some of the time,To some extent,Tend to agree,,Neighbours,Close family or friends,,,,Often true,Sometimes true,Sometimes true,Yes,Some months but not every month,Yes,No,Yes,Yes,,1.0,1,1,1.0,1.0,1.0,0.0,1.0,1.0,,8,,,,,,,,,,,,,,,,,,,,Very low food security,Renting from private landlord,,Don't know,Yes,Some months but not every month,Almost every month,Almost every month,1,30.0,1,1,1,1,1,1,0,1,1,Very low fuel-security,5,Some months but not every month,Some months but not every month,Some months but not every month,,,,,,,Student,,"£14,901- £24,300 p.a.",6544746,2022-11-27 13:13:00,2022-11-27 13:17:00,4.000000002561137,2022-11-27,1,E09000013,E02000383,2,Student,True,False,False,32.0,19600.0,1,1,1,2,1.0,1,2,1.5,1.0,1.0,113.59740385755715,Insecure,Insecure,1.0,1.0,1.0,Hammersmith and Fulham,4,2.0,4.741425150076017,Highest,4
9meks7xc9egdd7b9meks6ktt2q9yu5d5,1,Female,35 to 39,No,Living with partner/ spouse (NO children or children have left home),8,The same,Some of the time,Some of the time,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,Working part-time,,,,,,,Prefer not to say,3774425,2022-11-22 16:00:00,2022-11-22 16:06:00,5.999999998603016,2022-11-22,1,E09000007,E02000192,6,Working part-time,True,False,False,37.0,,1,1,2,2,1.0,2,2,2.0,0.0,0.0,161.7785752076001,Secure,Secure,0.0,0.0,0.0,Camden,5,,5.0923908429892295,Highest,4
9mpvivqs1dkltopwxqksz9mpvivhwe4n,1,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),7,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,,,Close family or friends,,,,Sometimes true,Never true,Never true,No,,Yes,No,No,No,,1.0,0,0,0.0,,1.0,0.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,,,,Marginal food security,Renting from private landlord,,Don't know,No,Never,Almost every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Never,1 or 2 months,1 or 2 months,Working full-time,,,,,,,,"More than £58,900 p.a.",5547733,2022-11-27 13:44:00,2022-11-27 13:48:00,3.999999992083758,2022-11-27,1,E09000025,E02000750,8,Working full-time,True,False,False,27.0,68900.0,0,0,2,1,0.0,2,1,1.5,1.0,1.0,102.94920578921284,Insecure,Insecure,1.0,0.0,0.0,Newham,3,5.0,4.643902373959421,High-medium,3
9n3lhnr600c68lu53dglz9n3l2143ilf,1,Female,35 to 39,No,"Living with other adults that are non-family members, such as friends/ flatmates",8,Better,Often,Often,To some extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,Yes,Never,Never,Some months but not every month,0,,0,0,0,0,1,0,0,0,0,Marginal fuel-security,1,1 or 2 months,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",1012061,2022-11-28 02:39:00,2022-11-28 02:46:00,6.999999991385266,2022-11-27,1,E09000022,E02000627,4,Working full-time,True,False,False,37.0,68900.0,2,2,1,0,2.0,1,0,0.5,0.0,1.0,107.01926113040732,Secure,Insecure,0.0,0.0,0.0,Lambeth,5,5.0,4.682309555022923,High-medium,3
9nk83jzrizczgb18b9nka6n9d6vi5qoi,1,Male,60 to 64,No,Living on my own (NO children or children have left home),8,Better,Hardly ever or never,Hardly ever or never,To some extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,Working part-time,,,,,,,"More than £58,900 p.a.",3714619,2022-11-22 15:45:00,2022-11-22 15:48:00,2.999999999301508,2022-11-22,1,E09000022,E02000629,4,Working part-time,False,False,True,62.0,68900.0,0,0,1,1,0.0,1,1,1.0,0.0,0.0,107.01926113040732,Secure,Secure,0.0,0.0,0.0,Lambeth,10,5.0,4.682309555022923,High-medium,3
9ov4ym6za7cdufiqddre59ov48etgav1,1,Male,50 to 54,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,The same,Some of the time,Some of the time,To some extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,Don't know,No,Never,1 or 2 months,Never,1,30.0,0,0,0,0,0,1,0,0,0,High fuel-security,0,Some months but not every month,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",3850172,2022-11-22 16:28:00,2022-11-22 16:30:00,1.999999996041879,2022-11-22,1,E09000032,E02000953,9,Working full-time,False,False,True,52.0,68900.0,1,1,1,2,1.0,1,2,1.5,0.0,0.0,75.0126002708299,Secure,Secure,0.0,0.0,0.0,Wandsworth,8,5.0,4.33089911958142,Low-medium,2
9p72i4f7stzdpb9p71ipqvyzjowywj5t,1,Male,45 to 49,No,Living with partner/ spouse (NO children or children have left home),7,Better,Some of the time,Some of the time,To a large extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Living in rented accommodation from Housing Association,,D,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,Working part-time,,,,,,Self-employed,"£37,901- £58,900 p.a.",5323414,2022-11-22 15:31:00,2022-11-22 15:36:00,5.000000005820766,2022-11-22,1,E09000028,E02000826,4,Working part-time,False,True,False,47.0,48400.0,1,1,2,1,1.0,2,1,1.5,0.0,0.0,112.89535525791996,Secure,Secure,0.0,0.0,0.0,Southwark,7,4.0,4.735280090498906,Highest,4
9psx7md2l7zdxo9u8j9psqtumlwpqa87,1,Male,30 to 34,No,Living with partner/ spouse (NO children or children have left home),8,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,Foodbank,,Close family or friends,,,,Sometimes true,Sometimes true,Sometimes true,Yes,Almost every month,Yes,Yes,No,No,,1.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,,7,,,,,,,,,,,,,,,,,,,,Low food security,Living in rented accommodation from Housing Association,,Don't know,Yes,Some months but not every month,Almost every month,Some months but not every month,1,10.0,0,0,1,1,1,1,0,0,0,Low fuel-security,3,Some months but not every month,Some months but not every month,Some months but not every month,,,Unemployed,,,,Student,,"Less than £14,900 p.a.",522517,2022-11-27 13:39:00,2022-11-27 13:47:00,8.000000005122274,2022-11-27,1,E09000016,E02000467,2,Unemployed,False,True,False,32.0,12000.0,0,0,2,2,0.0,2,2,2.0,1.0,1.0,73.74327004817229,Insecure,Insecure,1.0,0.0,0.0,Havering,4,1.0,4.3140591754172295,Lowest,1
9qc46f8jutw4p6hlu6ry169qc46f8jo5,1,Female,60 to 64,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",7,The same,Some of the time,Some of the time,To some extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,Don't know,No,1 or 2 months,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Some months but not every month,,Never,,,,Retired,,,,,"£14,901- £24,300 p.a.",6298034,2022-11-22 19:01:00,2022-11-22 19:06:00,4.999999995343387,2022-11-22,0,E09000031,E02000900,6,Retired,False,False,True,62.0,19600.0,1,1,1,1,1.0,1,1,1.0,0.0,0.0,82.92437534381423,Secure,Secure,0.0,0.0,0.0,Waltham Forest,10,2.0,4.429916099809674,Low-medium,2
9qxlpo3codvj0ux155h9qxlpo36epx83,1,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),9,Better,Some of the time,Some of the time,To a large extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,No,Never,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",1280757,2022-11-27 13:15:00,2022-11-27 13:19:00,3.999999992083758,2022-11-27,1,E09000007,E02000193,4,Working full-time,True,False,False,27.0,68900.0,1,1,2,1,1.0,2,1,1.5,0.0,0.0,161.7785752076001,Secure,Secure,0.0,0.0,0.0,Camden,3,5.0,5.0923908429892295,Highest,4
9rhit0zovodr7qng29rhitloo04yp4y9,1,Male,25 to 29,No,Living with partner/ spouse (NO children or children have left home),7,The same,Some of the time,Some of the time,To a large extent,Tend to disagree,,,Close family or friends,,,,Sometimes true,Sometimes true,Sometimes true,No,,Yes,Yes,Yes,No,,1.0,1,1,0.0,,1.0,1.0,1.0,0.0,,6,,,,,,,,,,,,,,,,,,,,Low food security,Renting from private landlord,,Don't know,No,Some months but not every month,Never,Never,0,,0,0,1,0,0,0,0,0,0,Marginal fuel-security,1,1 or 2 months,1 or 2 months,1 or 2 months,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",683311,2022-11-27 12:47:00,2022-11-27 12:51:00,4.000000002561137,2022-11-27,1,E09000014,E02000429,5,Working full-time,True,False,False,27.0,48400.0,1,1,2,1,1.0,2,1,1.5,1.0,1.0,110.31084588034892,Insecure,Insecure,1.0,0.0,0.0,Haringey,3,4.0,4.712326700796616,High-medium,3
9sijphphn8fqubqu01f039sijphlepm5,1,Male,30 to 34,No,Living with partner/ spouse (NO children or children have left home),7,Better,Some of the time,Hardly ever or never,To a large extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,D,Yes,Some months but not every month,Never,1 or 2 months,0,,1,0,1,0,0,0,0,1,0,Low fuel-security,2,1 or 2 months,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",6581890,2022-11-27 13:42:00,2022-11-27 13:46:00,4.000000002561137,2022-11-27,1,E09000011,E02000324,3,Working full-time,False,False,True,32.0,68900.0,1,0,2,1,0.5,2,1,1.5,0.0,1.0,96.79696038426884,Secure,Insecure,0.0,0.0,0.0,Greenwich,4,5.0,4.582893496642329,High-medium,3
9tbwbbrcbrkviu7y0c9tbwbbwdg8mzov,1,Female,55 to 59,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,The same,Some of the time,Some of the time,To some extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,F,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",4229997,2022-11-27 14:12:00,2022-11-27 14:18:00,5.999999998603016,2022-11-27,1,E09000006,E02000142,9,Working full-time,False,False,True,57.0,68900.0,1,1,1,0,1.0,1,0,0.5,0.0,0.0,69.34413947690096,Secure,Secure,0.0,0.0,0.0,Bromley,9,5.0,4.253399474857929,Lowest,1
9tfyum1ia71e4byt567nf9tfyum1ogip,1,Female,50 to 54,Yes,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,Worse,Some of the time,Hardly ever or never,To some extent,Definitely disagree,,,,,None of the above,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,Marginal food security,Buying the house on a mortgage,,E,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Some months but not every month,Some months but not every month,Never,,Working part-time,,,,,,,"£37,901- £58,900 p.a.",5728653,2022-11-27 16:52:00,2022-11-27 17:05:00,13.00000000046566,2022-11-27,1,E09000023,E02000675,4,Working part-time,False,False,True,52.0,48400.0,1,0,1,0,0.5,1,0,0.5,1.0,0.0,93.94595064593692,Insecure,Secure,0.0,0.0,0.0,Lewisham,8,4.0,4.553307789123356,High-medium,3
9upw0c9e35ulnldx7kyqf9upwxp4cbzp,1,Male,65 to 69,No,Living with partner/ spouse (NO children or children have left home),8,Better,Some of the time,Some of the time,To some extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,Don't know,No,Never,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,,Never,,,,Retired,,,,,"More than £58,900 p.a.",1049053,2022-11-22 15:43:00,2022-11-22 15:46:00,2.999999999301508,2022-11-22,1,E09000029,E02000845,8,Retired,False,False,True,67.0,68900.0,1,1,1,1,1.0,1,1,1.0,0.0,0.0,64.10579524758313,Secure,Secure,0.0,0.0,0.0,Sutton,11,5.0,4.176013565952618,Lowest,1
9vvl5g8bcufyyik9vvhwtife2irilgh1,1,Female,35 to 39,No,Living with partner/ spouse (NO children or children have left home),8,The same,Some of the time,Some of the time,To some extent,Tend to agree,,,,,,Olio,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,Marginal food security,Buying the house on a mortgage,,B,No,Never,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,1 or 2 months,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",2597805,2022-11-22 15:53:00,2022-11-22 15:57:00,3.999999992083758,2022-11-22,0,E09000021,E02000609,5,Working full-time,False,False,True,37.0,48400.0,1,1,1,2,1.0,1,2,1.5,1.0,0.0,73.1006257318934,Insecure,Secure,0.0,0.0,0.0,Kingston upon Thames,5,4.0,4.305423976691399,Lowest,1
9w9eypagedxa4wihauvf9w9eypy1dj2o,1,Female,30 to 34,No,Living with partner/ spouse (NO children or children have left home),8,Better,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,D,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",4010352,2022-11-22 15:57:00,2022-11-22 16:00:00,2.999999999301508,2022-11-22,1,E09000013,E02000386,6,Working full-time,True,False,False,32.0,48400.0,0,0,1,2,0.0,1,2,1.5,0.0,0.0,113.59740385755715,Secure,Secure,0.0,0.0,0.0,Hammersmith and Fulham,4,4.0,4.741425150076017,Highest,4
9wrfmxph77c30yepb979wrfm5e90q3gx,1,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",9,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,,,,,None of the above,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,Marginal food security,Renting from private landlord,,Don't know,No,Never,Almost every month,Never,1,20.0,0,0,0,1,0,1,0,0,0,Marginal fuel-security,1,Some months but not every month,Never,Never,Working full-time,,,,,,,,Prefer not to say,5173066,2022-11-22 18:48:00,2022-11-22 18:50:00,1.999999996041879,2022-11-22,1,E09000022,E02000629,5,Working full-time,True,False,False,27.0,,0,0,2,1,0.0,2,1,1.5,1.0,1.0,107.01926113040732,Insecure,Insecure,1.0,0.0,0.0,Lambeth,3,,4.682309555022923,High-medium,3
9wx3nkde30dwnllqh9wxtbrdodln9jvz,1,Male,30 to 34,Yes,Living on my own (NO children or children have left home),7,Better,Some of the time,Some of the time,To some extent,Tend to agree,Foodbank,Neighbours,Close family or friends,,,,Often true,Often true,Never true,Yes,Some months but not every month,Yes,Yes,Yes,Yes,,1.0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,,8,,,,,,,,,,,,,,,,,,,,Very low food security,Living in rented accommodation from Housing Association,,Don't know,No,1 or 2 months,Some months but not every month,Almost every month,1,10.0,1,0,0,1,1,1,0,1,0,Low fuel-security,3,Some months but not every month,Never,Some months but not every month,,,,,,Not working- long term sick or disabled,,,"£14,901- £24,300 p.a.",3838778,2022-11-28 13:40:00,2022-11-28 13:47:00,7.000000001862645,2022-11-27,1,E09000013,E02000372,4,Not working- long term sick or disabled,False,True,False,32.0,19600.0,1,1,1,2,1.0,1,2,1.5,1.0,1.0,113.59740385755715,Insecure,Insecure,1.0,1.0,0.0,Hammersmith and Fulham,4,2.0,4.741425150076017,Highest,4
9wxxaxnllqgvgcs8bw9wxxnbgxvaasm6,1,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),8,The same,Some of the time,Some of the time,To a large extent,Tend to agree,,,,,None of the above,,Sometimes true,Never true,Sometimes true,No,,No,No,No,No,,1.0,0,1,0.0,,0.0,0.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,,,,Marginal food security,Buying the house on a mortgage,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,1 or 2 months,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",91738,2022-11-23 11:03:00,2022-11-23 11:06:00,2.999999999301508,2022-11-22,1,E09000021,E02000608,6,Working full-time,False,False,True,27.0,48400.0,1,1,2,2,1.0,2,2,2.0,1.0,0.0,73.1006257318934,Insecure,Secure,0.0,0.0,0.0,Kingston upon Thames,3,4.0,4.305423976691399,Lowest,1
9xf81eu3wl84c1xlmy9xf6937eqs47zc,1,Female,65 to 69,No,Living with partner/ spouse (NO children or children have left home),8,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Living in rented accommodation from Housing Association,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",4169340,2022-11-22 16:51:00,2022-11-22 16:55:00,4.000000002561137,2022-11-22,1,E09000022,E02000648,3,Working part-time,False,True,False,67.0,19600.0,0,0,2,2,0.0,2,2,2.0,0.0,0.0,107.01926113040732,Secure,Secure,0.0,0.0,0.0,Lambeth,11,2.0,4.682309555022923,High-medium,3
9y6xywrut0znnt9y6xabqz70nagrpu87,1,Female,20 to 24,No,"Living with other adults that are non-family members, such as friends/ flatmates",7,The same,Some of the time,Some of the time,To a large extent,Tend to agree,,,Close family or friends,,,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,No,Never,Almost every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Never,Never,Almost every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",5748708,2022-11-22 15:38:00,2022-11-22 15:41:00,2.999999999301508,2022-11-22,1,E09000030,E02000872,4,Working full-time,True,False,False,22.0,48400.0,1,1,2,2,1.0,2,2,2.0,0.0,1.0,106.55418799829552,Secure,Insecure,0.0,0.0,0.0,Tower Hamlets,2,4.0,4.677994794967642,High-medium,3
9zjts332zwki5h5syr9cj9zjtsey2yvg,1,Female,30 to 34,Prefer not to say,"Living with other adults that are non-family members, such as friends/ flatmates",4,The same,Some of the time,Some of the time,To some extent,Definitely disagree,,,,,None of the above,,Sometimes true,Sometimes true,Sometimes true,No,,Yes,Yes,No,No,,1.0,1,1,0.0,,1.0,1.0,0.0,0.0,,5,,,,,,,,,,,,,,,,,,,,Low food security,Renting from private landlord,,Don't know,Yes,Almost every month,Almost every month,Never,0,,1,0,1,1,0,0,0,1,0,Low fuel-security,3,Some months but not every month,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",538242,2022-11-22 15:42:00,2022-11-22 15:47:00,4.999999995343387,2022-11-22,1,E09000012,E02000365,3,Working full-time,True,False,False,32.0,31100.0,1,1,1,0,1.0,1,0,0.5,1.0,1.0,121.66707436399216,Insecure,Insecure,1.0,0.0,0.0,Hackney,4,3.0,4.809473973114799,Highest,4
9zxvpzqhybmsthqma3y9zxv7pldc2mud,1,Female,45 to 49,Yes,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",4,Worse,Often,Often,Not at all,Tend to agree,Foodbank,,,,,,Often true,Often true,Often true,Yes,Almost every month,Yes,Yes,Yes,Yes,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,9,,,,,,,,,,,,,,,,,,,,Very low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,Almost every month,Almost every month,Never,1,300.0,0,0,1,1,0,1,1,0,0,Low fuel-security,3,Almost every month,Never,Almost every month,,,,,,Not working- long term sick or disabled,,,"Less than £14,900 p.a.",2629607,2022-11-27 19:40:00,2022-11-27 19:46:00,5.999999998603016,2022-11-27,1,E09000012,E02000370,5,Not working- long term sick or disabled,False,True,False,47.0,12000.0,2,2,0,2,2.0,0,2,1.0,1.0,1.0,121.66707436399216,Insecure,Insecure,1.0,1.0,0.0,Hackney,7,1.0,4.809473973114799,Highest,4
