user_id,security_type,gender,age_group,age_order,health_condition,household_type,employment_status_group,income_band,income_order,housing_tenure_group,epc_rating,prepayment_meter,private_renter,social_renter,owner_occupier,life_satisfaction,social_isolation_score,social_support_score,lad_code,borough_name,imd_decile,crime_rate_per_1000,log_crime_rate,crime_quartile,crime_quartile_order,security_label,security_score,security_status,insecure_flag,severe_flag
5890918,Food,Male,35 to 39,5,Yes,"Living with other adults that are non-family members, such as friends/ flatmates",Working full-time,"£24,301- £37,900 p.a.",3.0,Renting from private landlord,Don't know,Yes,True,False,False,1,2.0,0.5,E09000014,Haringey,3,110.31084588034892,4.712326700796616,High-medium,3,High food security,0,Secure,0.0,0.0
6185289,Food,Female,30 to 34,4,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"£37,901- £58,900 p.a.",4.0,Renting from private landlord,C,Don't know,True,False,False,8,0.0,1.0,E09000030,Tower Hamlets,9,106.55418799829552,4.677994794967642,High-medium,3,High food security,0,Secure,0.0,0.0
6434451,Food,Male,35 to 39,5,Yes,Living on my own (NO children or children have left home),Not working- long term sick or disabled,"£14,901- £24,300 p.a.",2.0,Living in rented accommodation arranged by the Local Authority,E,Yes,False,True,False,5,1.0,1.0,E09000023,Lewisham,6,93.94595064593692,4.553307789123356,High-medium,3,Very low food security,9,Insecure,1.0,1.0
996089,Food,Male,35 to 39,5,No,Living on my own (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Renting from private landlord,B,Yes,True,False,False,9,0.0,2.0,E09000033,Westminster,4,372.93320499747455,5.924077185200883,Highest,4,Marginal food security,1,Insecure,1.0,0.0
5833805,Food,Male,25 to 29,3,No,"Living with other adults that are non-family members, such as friends/ flatmates",Working part-time,"Less than £14,900 p.a.",1.0,Living in rented accommodation from Housing Association,Don't know,Yes,False,True,False,7,2.0,2.0,E09000028,Southwark,2,112.89535525791996,4.735280090498906,Highest,4,High food security,0,Secure,0.0,0.0
3847871,Food,Female,30 to 34,4,No,Living on my own (NO children or children have left home),Working part-time,"Less than £14,900 p.a.",1.0,Temporarily living with friends and/ or family while attempting to find permanent accommodation,Don't know,No,False,False,False,4,1.5,0.5,E09000003,Barnet,7,71.52628693518058,4.283949074561243,Lowest,1,Marginal food security,1,Insecure,1.0,0.0
5303356,Food,Female,75 to 79,13,No,Living with partner/ spouse (NO children or children have left home),Retired,"More than £58,900 p.a.",5.0,Owning the house outright,Don't know,No,False,False,True,8,0.0,2.0,E09000010,Enfield,9,92.561372646033,4.538617612899859,High-medium,3,High food security,0,Secure,0.0,0.0
5708712,Food,Female,30 to 34,4,No,Living on my own (NO children or children have left home),Working full-time,"£37,901- £58,900 p.a.",4.0,Renting from private landlord,D,Don't know,True,False,False,6,1.0,0.5,E09000023,Lewisham,1,93.94595064593692,4.553307789123356,High-medium,3,Marginal food security,1,Insecure,1.0,0.0
2846617,Food,Female,65 to 69,11,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",Retired,"£24,301- £37,900 p.a.",3.0,Owning the house outright,Don't know,No,False,False,True,9,0.5,1.5,E09000018,Hounslow,6,85.64933258699376,4.461869313731418,Low-medium,2,High food security,0,Secure,0.0,0.0
1374084,Food,Male,60 to 64,10,No,Living on my own (NO children or children have left home),Working part-time,"£14,901- £24,300 p.a.",2.0,Living in rented accommodation from Housing Association,Don't know,Yes,False,True,False,10,0.5,2.0,E09000030,Tower Hamlets,2,106.55418799829552,4.677994794967642,High-medium,3,Marginal food security,2,Insecure,1.0,0.0
1964980,Food,Female,40 to 44,6,No,Living on my own (NO children or children have left home),Working full-time,"£37,901- £58,900 p.a.",4.0,Buying the house on a mortgage,Don't know,No,False,False,True,7,0.5,1.0,E09000009,Ealing,2,81.46078799553669,4.412322883327404,Low-medium,2,High food security,0,Secure,0.0,0.0
2460265,Food,Female,25 to 29,3,Yes,Living on my own (NO children or children have left home),Working full-time,"£24,301- £37,900 p.a.",3.0,Renting from private landlord,Don't know,No,True,False,False,6,2.0,1.0,E09000019,Islington,3,127.4397296829604,4.855459764601848,Highest,4,High food security,0,Secure,0.0,0.0
5061212,Food,Female,25 to 29,3,No,Living on my own (NO children or children have left home),Working full-time,"£37,901- £58,900 p.a.",4.0,Renting from private landlord,Don't know,Yes,True,False,False,9,0.5,1.0,E09000025,Newham,4,102.94920578921284,4.643902373959421,High-medium,3,High food security,0,Secure,0.0,0.0
1100040,Food,Female,25 to 29,3,No,Living on my own (NO children or children have left home),Working full-time,"£37,901- £58,900 p.a.",4.0,Renting from private landlord,Don't know,Yes,True,False,False,8,0.0,1.0,E09000023,Lewisham,4,93.94595064593692,4.553307789123356,High-medium,3,High food security,0,Secure,0.0,0.0
501752,Food,Male,35 to 39,5,No,Living on my own (NO children or children have left home),Working full-time,"£37,901- £58,900 p.a.",4.0,Living in rented accommodation from Housing Association,Don't know,No,False,True,False,7,1.0,1.0,E09000022,Lambeth,3,107.01926113040732,4.682309555022923,High-medium,3,High food security,0,Secure,0.0,0.0
6627184,Food,Male,35 to 39,5,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",Unemployed,"Less than £14,900 p.a.",1.0,Temporarily living with friends and/ or family while attempting to find permanent accommodation,Don't know,No,False,False,False,8,1.0,0.5,E09000025,Newham,3,102.94920578921284,4.643902373959421,High-medium,3,Very low food security,9,Insecure,1.0,1.0
6656160,Food,Female,40 to 44,6,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Renting from private landlord,Don't know,No,True,False,False,7,0.0,0.5,E09000006,Bromley,9,69.34413947690096,4.253399474857929,Lowest,1,Marginal food security,1,Insecure,1.0,0.0
4827385,Food,Female,25 to 29,3,No,"Living with other adults that are non-family members, such as friends/ flatmates",Working full-time,Prefer not to say,,Renting from private landlord,A,Yes,True,False,False,7,2.0,1.5,E09000023,Lewisham,2,93.94595064593692,4.553307789123356,High-medium,3,Low food security,5,Insecure,1.0,0.0
2552270,Food,Male,25 to 29,3,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,D,No,False,False,True,8,0.0,1.5,E09000022,Lambeth,4,107.01926113040732,4.682309555022923,High-medium,3,High food security,0,Secure,0.0,0.0
1685979,Food,Female,20 to 24,2,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"£24,301- £37,900 p.a.",3.0,Renting from private landlord,E,No,True,False,False,7,0.5,0.5,E09000027,Richmond upon Thames,10,59.12433069454052,4.096414596464431,Lowest,1,Very low food security,8,Insecure,1.0,1.0
454783,Food,Female,35 to 39,5,No,Living on my own (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Owning the house outright,A,No,False,False,True,7,1.0,1.5,E09000022,Lambeth,2,107.01926113040732,4.682309555022923,High-medium,3,High food security,0,Secure,0.0,0.0
2141128,Food,Female,30 to 34,4,No,Living with partner/ spouse (NO children or children have left home),Working part-time,"£14,901- £24,300 p.a.",2.0,Renting from private landlord,Don't know,No,True,False,False,7,0.0,0.5,E09000033,Westminster,4,372.93320499747455,5.924077185200883,Highest,4,Marginal food security,1,Insecure,1.0,0.0
6466781,Food,Female,60 to 64,10,No,Living with partner/ spouse (NO children or children have left home),Retired,Prefer not to say,,Owning the house outright,Don't know,No,False,False,True,8,0.0,1.5,E09000026,Redbridge,10,78.28836492624754,4.373091395634522,Low-medium,2,High food security,0,Secure,0.0,0.0
3074793,Food,Female,30 to 34,4,No,"Living with other adults that are non-family members, such as friends/ flatmates",Working part-time,"£24,301- £37,900 p.a.",3.0,Renting from private landlord,Don't know,Don't know,True,False,False,7,1.0,1.5,E09000019,Islington,2,127.4397296829604,4.855459764601848,Highest,4,High food security,0,Secure,0.0,0.0
6526496,Food,Female,35 to 39,5,No,"Living with other adults that are non-family members, such as friends/ flatmates",Student,"£14,901- £24,300 p.a.",2.0,Renting from private landlord,Don't know,Don't know,True,False,False,8,0.0,1.5,E09000025,Newham,3,102.94920578921284,4.643902373959421,High-medium,3,High food security,0,Secure,0.0,0.0
2452342,Food,Female,25 to 29,3,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Renting from private landlord,Don't know,No,True,False,False,8,1.0,1.0,E09000007,Camden,5,161.7785752076001,5.0923908429892295,Highest,4,High food security,0,Secure,0.0,0.0
1737814,Food,Female,40 to 44,6,No,Living with partner/ spouse (NO children or children have left home),Working full-time,Prefer not to say,,Buying the house on a mortgage,D,No,False,False,True,6,1.0,1.5,E09000027,Richmond upon Thames,9,59.12433069454052,4.096414596464431,Lowest,1,High food security,0,Secure,0.0,0.0
2868139,Food,Female,30 to 34,4,No,Living on my own (NO children or children have left home),Working full-time,"£37,901- £58,900 p.a.",4.0,Buying the house on a mortgage,Don't know,No,False,False,True,7,1.0,1.0,E09000032,Wandsworth,2,75.0126002708299,4.33089911958142,Low-medium,2,High food security,0,Secure,0.0,0.0
438072,Food,Male,25 to 29,3,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Renting from private landlord,Don't know,Yes,True,False,False,7,0.0,1.0,E09000022,Lambeth,4,107.01926113040732,4.682309555022923,High-medium,3,Marginal food security,2,Insecure,1.0,0.0
1147868,Food,Male,45 to 49,7,Yes,Living on my own (NO children or children have left home),Unemployed,Prefer not to say,,Renting from private landlord,Don't know,Yes,True,False,False,5,2.0,1.5,E09000020,Kensington and Chelsea,4,144.35898136510193,4.979206416393453,Highest,4,Very low food security,8,Insecure,1.0,1.0
6441166,Food,Female,45 to 49,7,No,"Living with other adults that are non-family members, such as friends/ flatmates",Working full-time,"More than £58,900 p.a.",5.0,Renting from private landlord,Don't know,No,True,False,False,9,1.0,1.5,E09000018,Hounslow,6,85.64933258699376,4.461869313731418,Low-medium,2,Marginal food security,1,Insecure,1.0,0.0
6310219,Food,Female,60 to 64,10,Yes,Living on my own (NO children or children have left home),Retired,"Less than £14,900 p.a.",1.0,Buying the house on a mortgage,Don't know,No,False,False,True,4,2.0,1.5,E09000032,Wandsworth,2,75.0126002708299,4.33089911958142,Low-medium,2,Low food security,7,Insecure,1.0,0.0
737267,Food,Female,60 to 64,10,Yes,Living on my own (NO children or children have left home),Not working- long term sick or disabled,"Less than £14,900 p.a.",1.0,Owning the house outright,Don't know,No,False,False,True,3,2.0,1.0,E09000017,Hillingdon,4,77.02625332106763,4.357045351098229,Low-medium,2,Low food security,7,Insecure,1.0,0.0
183917,Food,Male,30 to 34,4,No,Living with partner/ spouse (NO children or children have left home),Working full-time,"£37,901- £58,900 p.a.",4.0,Buying the house on a mortgage,C,No,False,False,True,8,1.0,1.5,E09000008,Croydon,7,87.80214462188941,4.486410800853894,Low-medium,2,High food security,0,Secure,0.0,0.0
5052022,Food,Male,16 to 19,1,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",Working part-time,Prefer not to say,,Renting from private landlord,Don't know,Don't know,True,False,False,10,0.0,2.5,E09000009,Ealing,5,81.46078799553669,4.412322883327404,Low-medium,2,Very low food security,9,Insecure,1.0,1.0
2815927,Food,Male,30 to 34,4,No,Living with partner/ spouse (NO children or children have left home),Working part-time,"£14,901- £24,300 p.a.",2.0,Living in rented accommodation from Housing Association,Don't know,No,False,True,False,8,0.5,1.5,E09000005,Brent,5,89.33622132404018,4.503538502077379,Low-medium,2,Marginal food security,1,Insecure,1.0,0.0
2713941,Food,Female,25 to 29,3,Prefer not to say,"Living with other adults that are non-family members, such as friends/ flatmates",Student,"£24,301- £37,900 p.a.",3.0,Renting from private landlord,D,No,True,False,False,7,1.5,0.5,E09000022,Lambeth,4,107.01926113040732,4.682309555022923,High-medium,3,Marginal food security,1,Insecure,1.0,0.0
1938130,Food,Female,25 to 29,3,No,"Living with other adults that are non-family members, such as friends/ flatmates",Working full-time,"More than £58,900 p.a.",5.0,Renting from private landlord,F,No,True,False,False,8,1.0,1.5,E09000018,Hounslow,7,85.64933258699376,4.461869313731418,Low-medium,2,High food security,0,Secure,0.0,0.0
20931,Food,Female,40 to 44,6,No,Living on my own (NO children or children have left home),Working full-time,"£37,901- £58,900 p.a.",4.0,Owning the house outright,Don't know,No,False,False,True,7,0.5,2.0,E09000006,Bromley,7,69.34413947690096,4.253399474857929,Lowest,1,High food security,0,Secure,0.0,0.0
6424009,Food,Male,30 to 34,4,No,"Living with other adults that are non-family members, such as friends/ flatmates",Unemployed,"Less than £14,900 p.a.",1.0,,Don't know,No,False,False,False,7,0.5,2.0,E09000024,Merton,3,64.73566039577726,4.185641554432283,Lowest,1,Marginal food security,2,Insecure,1.0,0.0
82500,Food,Female,30 to 34,4,Prefer not to say,"Living with other adults that are non-family members, such as friends/ flatmates",Not specified,"£14,901- £24,300 p.a.",2.0,Renting from private landlord,Don't know,Don't know,True,False,False,7,0.5,0.5,E09000007,Camden,2,161.7785752076001,5.0923908429892295,Highest,4,Marginal food security,2,Insecure,1.0,0.0
6562008,Food,Male,30 to 34,4,No,Living on my own (NO children or children have left home),Working part-time,Prefer not to say,,Renting from private landlord,Don't know,Don't know,True,False,False,5,0.5,2.0,E09000005,Brent,4,89.33622132404018,4.503538502077379,Low-medium,2,Marginal food security,2,Insecure,1.0,0.0
1772599,Food,Female,25 to 29,3,Yes,Living with partner/ spouse (NO children or children have left home),Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,D,No,False,False,True,5,0.0,0.5,E09000024,Merton,9,64.73566039577726,4.185641554432283,Lowest,1,Marginal food security,2,Insecure,1.0,0.0
241591,Food,Female,30 to 34,4,No,"Living with other adults that are non-family members, such as friends/ flatmates",Working full-time,Prefer not to say,,Renting from private landlord,Don't know,Don't know,True,False,False,5,1.0,2.0,E09000014,Haringey,7,110.31084588034892,4.712326700796616,High-medium,3,Very low food security,8,Insecure,1.0,1.0
688415,Food,Female,20 to 24,2,No,"Living with other adults that are non-family members, such as friends/ flatmates",Student,"Less than £14,900 p.a.",1.0,Renting from private landlord,Don't know,Yes,True,False,False,10,0.0,1.5,E09000007,Camden,2,161.7785752076001,5.0923908429892295,Highest,4,High food security,0,Secure,0.0,0.0
5757580,Food,Male,65 to 69,11,No,Living with partner/ spouse (NO children or children have left home),Retired,"£37,901- £58,900 p.a.",4.0,Owning the house outright,F,No,False,False,True,6,2.0,1.5,E09000010,Enfield,6,92.561372646033,4.538617612899859,High-medium,3,High food security,0,Secure,0.0,0.0
